video_path,feature_path
/dataset/youtube/videos/files/test/supermarket/3150234_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3150234_2024
/dataset/youtube/videos/files/test/supermarket/3021235_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3021235_2022
/dataset/youtube/videos/files/test/supermarket/3240636_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3240636_2024
/dataset/youtube/videos/files/test/supermarket/3211037_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3211037_2022
/dataset/youtube/videos/files/test/supermarket/3170138_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3170138_2023
/dataset/youtube/videos/files/test/supermarket/3130639_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3130639_2023
/dataset/youtube/videos/files/test/supermarket/3231040_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3231040_2022
/dataset/youtube/videos/files/test/supermarket/3081041_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3081041_2022
/dataset/youtube/videos/files/test/supermarket/3290542_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3290542_2023
/dataset/youtube/videos/files/test/supermarket/3111043_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3111043_2022
/dataset/youtube/videos/files/test/supermarket/3040444_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3040444_2024
/dataset/youtube/videos/files/test/supermarket/3240945_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3240945_2022
/dataset/youtube/videos/files/test/supermarket/3140146_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3140146_2023
/dataset/youtube/videos/files/test/supermarket/3101047_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3101047_2022
/dataset/youtube/videos/files/test/supermarket/3100848_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3100848_2023
/dataset/youtube/videos/files/test/supermarket/3250949_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3250949_2022
/dataset/youtube/videos/files/test/supermarket/3121050_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3121050_2022
/dataset/youtube/videos/files/test/supermarket/3210551_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3210551_2022
/dataset/youtube/videos/files/test/supermarket/3110152_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3110152_2023
/dataset/youtube/videos/files/test/supermarket/3300853_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3300853_2022
/dataset/youtube/videos/files/test/supermarket/3230754_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3230754_2022
/dataset/youtube/videos/files/test/supermarket/3110855_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3110855_2023
/dataset/youtube/videos/files/test/supermarket/3261056_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3261056_2022
/dataset/youtube/videos/files/test/supermarket/3110857_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3110857_2024
/dataset/youtube/videos/files/test/supermarket/3270358_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3270358_2023
/dataset/youtube/videos/files/test/supermarket/3300159_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3300159_2024
/dataset/youtube/videos/files/test/supermarket/3131060_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3131060_2022
/dataset/youtube/videos/files/test/supermarket/3260361_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3260361_2024
/dataset/youtube/videos/files/test/supermarket/3020262_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3020262_2023
/dataset/youtube/videos/files/test/supermarket/3130563_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3130563_2024
/dataset/youtube/videos/files/test/supermarket/3150164_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3150164_2023
/dataset/youtube/videos/files/test/supermarket/3211065_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3211065_2022
/dataset/youtube/videos/files/test/fast-food/019101_2023.mp4,/dataset/youtube/videos/features/test/fast-food/019101_2023
/dataset/youtube/videos/files/test/fast-food/008102_2023.mp4,/dataset/youtube/videos/features/test/fast-food/008102_2023
/dataset/youtube/videos/files/test/fast-food/031033_2024.mp4,/dataset/youtube/videos/features/test/fast-food/031033_2024
/dataset/youtube/videos/files/test/fast-food/024074_2024.mp4,/dataset/youtube/videos/features/test/fast-food/024074_2024
/dataset/youtube/videos/files/test/fast-food/021115_2023.mp4,/dataset/youtube/videos/features/test/fast-food/021115_2023
/dataset/youtube/videos/files/test/fast-food/009106_2023.mp4,/dataset/youtube/videos/features/test/fast-food/009106_2023
/dataset/youtube/videos/files/test/fast-food/011107_2023.mp4,/dataset/youtube/videos/features/test/fast-food/011107_2023
/dataset/youtube/videos/files/test/fast-food/006118_2023.mp4,/dataset/youtube/videos/features/test/fast-food/006118_2023
/dataset/youtube/videos/files/test/fast-food/014049_2023.mp4,/dataset/youtube/videos/features/test/fast-food/014049_2023
/dataset/youtube/videos/files/test/fast-food/0131010_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0131010_2023
/dataset/youtube/videos/files/test/fast-food/0130411_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130411_2023
/dataset/youtube/videos/files/test/fast-food/0111012_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0111012_2023
/dataset/youtube/videos/files/test/fast-food/0011013_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0011013_2023
/dataset/youtube/videos/files/test/fast-food/0031114_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0031114_2023
/dataset/youtube/videos/files/test/fast-food/0230515_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0230515_2024
/dataset/youtube/videos/files/test/fast-food/0130416_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130416_2023
/dataset/youtube/videos/files/test/fast-food/0071117_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0071117_2023
/dataset/youtube/videos/files/test/fast-food/0141018_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0141018_2023
/dataset/youtube/videos/files/test/fast-food/0080519_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0080519_2024
/dataset/youtube/videos/files/test/fast-food/0130420_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130420_2023
/dataset/youtube/videos/files/test/fast-food/0190321_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0190321_2024
/dataset/youtube/videos/files/test/fast-food/0031122_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0031122_2023
/dataset/youtube/videos/files/test/fast-food/0151023_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0151023_2023
/dataset/youtube/videos/files/test/fast-food/0250424_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0250424_2024
/dataset/youtube/videos/files/test/fast-food/0140425_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0140425_2023
/dataset/youtube/videos/files/test/fast-food/0160126_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0160126_2024
/dataset/youtube/videos/files/test/fast-food/0131027_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0131027_2023
/dataset/youtube/videos/files/test/fast-food/0130428_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130428_2023
/dataset/youtube/videos/files/test/fast-food/0130429_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130429_2023
/dataset/youtube/videos/files/test/fast-food/0160330_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0160330_2024
/dataset/youtube/videos/files/test/fast-food/0130431_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130431_2023
/dataset/youtube/videos/files/test/fast-food/0091132_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0091132_2023
/dataset/youtube/videos/files/test/fast-food/0310133_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0310133_2024
/dataset/youtube/videos/files/test/fast-food/0310334_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0310334_2024
/dataset/youtube/videos/files/test/fast-food/0130335_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0130335_2024
/dataset/youtube/videos/files/test/fast-food/0110236_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0110236_2024
/dataset/youtube/videos/files/test/fast-food/0041037_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0041037_2023
/dataset/youtube/videos/files/test/fast-food/0120838_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0120838_2024
/dataset/youtube/videos/files/test/fast-food/0260739_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0260739_2024
/dataset/youtube/videos/files/test/fast-food/0151040_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0151040_2023
/dataset/youtube/videos/files/test/fast-food/0290441_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0290441_2024
/dataset/youtube/videos/files/test/fast-food/0261042_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0261042_2023
/dataset/youtube/videos/files/test/fast-food/0241043_2022.mp4,/dataset/youtube/videos/features/test/fast-food/0241043_2022
/dataset/youtube/videos/files/test/fast-food/0031144_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0031144_2023
/dataset/youtube/videos/files/test/fast-food/0121045_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0121045_2023
/dataset/youtube/videos/files/test/fast-food/0041046_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0041046_2023
/dataset/youtube/videos/files/test/fast-food/0040447_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0040447_2024
/dataset/youtube/videos/files/test/fast-food/0081048_2022.mp4,/dataset/youtube/videos/features/test/fast-food/0081048_2022
/dataset/youtube/videos/files/test/fast-food/0040149_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0040149_2024
/dataset/youtube/videos/files/test/fast-food/0150850_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0150850_2024
/dataset/youtube/videos/files/test/fast-food/0031051_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0031051_2023
/dataset/youtube/videos/files/test/fast-food/0130552_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0130552_2024
/dataset/youtube/videos/files/test/fast-food/0161053_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0161053_2023
/dataset/youtube/videos/files/test/fast-food/0011054_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0011054_2023
/dataset/youtube/videos/files/test/fast-food/0130455_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130455_2023
/dataset/youtube/videos/files/test/fast-food/0291056_2022.mp4,/dataset/youtube/videos/features/test/fast-food/0291056_2022
/dataset/youtube/videos/files/test/fast-food/0270557_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0270557_2024
/dataset/youtube/videos/files/test/fast-food/0030558_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0030558_2024
/dataset/youtube/videos/files/test/fast-food/0130459_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130459_2023
/dataset/youtube/videos/files/test/fast-food/0140460_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0140460_2023
/dataset/youtube/videos/files/test/fast-food/0140461_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0140461_2023
/dataset/youtube/videos/files/test/fast-food/0091062_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0091062_2023
/dataset/youtube/videos/files/test/fast-food/0140163_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0140163_2024
/dataset/youtube/videos/files/test/fast-food/0301164_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0301164_2023
/dataset/youtube/videos/files/test/fast-food/0010565_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0010565_2024
/dataset/youtube/videos/files/test/fast-food/0071066_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0071066_2023
/dataset/youtube/videos/files/test/fast-food/0250267_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0250267_2024
/dataset/youtube/videos/files/test/fast-food/0260368_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0260368_2024
/dataset/youtube/videos/files/test/fast-food/0051169_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0051169_2023
/dataset/youtube/videos/files/test/fast-food/0251070_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0251070_2023
/dataset/youtube/videos/files/test/fast-food/0300371_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0300371_2024
/dataset/youtube/videos/files/test/fast-food/0210272_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0210272_2024
/dataset/youtube/videos/files/test/fast-food/0160773_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0160773_2024
/dataset/youtube/videos/files/test/fast-food/0140474_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0140474_2023
/dataset/youtube/videos/files/test/fast-food/0230775_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0230775_2024
/dataset/youtube/videos/files/test/fast-food/0081176_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0081176_2023
/dataset/youtube/videos/files/test/fast-food/0120377_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0120377_2024
/dataset/youtube/videos/files/test/fast-food/0041278_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0041278_2023
/dataset/youtube/videos/files/test/fast-food/0011079_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0011079_2023
/dataset/youtube/videos/files/test/fast-food/0131280_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0131280_2023
/dataset/youtube/videos/files/test/fast-food/0220281_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0220281_2024
/dataset/youtube/videos/files/test/fast-food/0251082_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0251082_2023
/dataset/youtube/videos/files/test/fast-food/0111083_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0111083_2023
/dataset/youtube/videos/files/test/fast-food/0110484_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0110484_2024
/dataset/youtube/videos/files/test/fast-food/0030685_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0030685_2024
/dataset/youtube/videos/files/test/fast-food/0071186_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0071186_2023
/dataset/youtube/videos/files/test/fast-food/0101087_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0101087_2023
/dataset/youtube/videos/files/test/fast-food/0140588_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0140588_2024
/dataset/youtube/videos/files/test/fast-food/0130489_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130489_2023
/dataset/youtube/videos/files/test/fast-food/0130490_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130490_2023
/dataset/youtube/videos/files/test/fast-food/0051191_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0051191_2023
/dataset/youtube/videos/files/test/fast-food/0121092_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0121092_2023
/dataset/youtube/videos/files/test/fast-food/0241093_2022.mp4,/dataset/youtube/videos/features/test/fast-food/0241093_2022
/dataset/youtube/videos/files/test/fast-food/0101094_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0101094_2023
/dataset/youtube/videos/files/test/fast-food/0100795_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0100795_2024
/dataset/youtube/videos/files/test/fast-food/0141096_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0141096_2023
/dataset/youtube/videos/files/test/fast-food/0130497_2023.mp4,/dataset/youtube/videos/features/test/fast-food/0130497_2023
/dataset/youtube/videos/files/test/fast-food/0240698_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0240698_2024
/dataset/youtube/videos/files/test/fast-food/0040199_2024.mp4,/dataset/youtube/videos/features/test/fast-food/0040199_2024
/dataset/youtube/videos/files/test/fast-food/01304100_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01304100_2023
/dataset/youtube/videos/files/test/fast-food/01408101_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01408101_2024
/dataset/youtube/videos/files/test/fast-food/01805102_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01805102_2024
/dataset/youtube/videos/files/test/fast-food/01410103_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01410103_2023
/dataset/youtube/videos/files/test/fast-food/01912104_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01912104_2023
/dataset/youtube/videos/files/test/fast-food/01404105_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01404105_2023
/dataset/youtube/videos/files/test/fast-food/01304106_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01304106_2023
/dataset/youtube/videos/files/test/fast-food/01007107_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01007107_2024
/dataset/youtube/videos/files/test/fast-food/01711108_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01711108_2023
/dataset/youtube/videos/files/test/fast-food/02012109_2023.mp4,/dataset/youtube/videos/features/test/fast-food/02012109_2023
/dataset/youtube/videos/files/test/fast-food/01410110_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01410110_2023
/dataset/youtube/videos/files/test/fast-food/00510111_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00510111_2023
/dataset/youtube/videos/files/test/fast-food/01410112_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01410112_2023
/dataset/youtube/videos/files/test/fast-food/03005113_2024.mp4,/dataset/youtube/videos/features/test/fast-food/03005113_2024
/dataset/youtube/videos/files/test/fast-food/00811114_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00811114_2023
/dataset/youtube/videos/files/test/fast-food/00811115_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00811115_2023
/dataset/youtube/videos/files/test/fast-food/01207116_2022.mp4,/dataset/youtube/videos/features/test/fast-food/01207116_2022
/dataset/youtube/videos/files/test/fast-food/01304117_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01304117_2023
/dataset/youtube/videos/files/test/fast-food/02810118_2022.mp4,/dataset/youtube/videos/features/test/fast-food/02810118_2022
/dataset/youtube/videos/files/test/fast-food/02703119_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02703119_2024
/dataset/youtube/videos/files/test/fast-food/02603120_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02603120_2024
/dataset/youtube/videos/files/test/fast-food/01404121_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01404121_2023
/dataset/youtube/videos/files/test/fast-food/00810122_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00810122_2023
/dataset/youtube/videos/files/test/fast-food/02905123_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02905123_2024
/dataset/youtube/videos/files/test/fast-food/03011124_2023.mp4,/dataset/youtube/videos/features/test/fast-food/03011124_2023
/dataset/youtube/videos/files/test/fast-food/02805125_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02805125_2024
/dataset/youtube/videos/files/test/fast-food/01304126_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01304126_2023
/dataset/youtube/videos/files/test/fast-food/00111127_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00111127_2023
/dataset/youtube/videos/files/test/fast-food/01110128_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01110128_2023
/dataset/youtube/videos/files/test/fast-food/00810129_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00810129_2023
/dataset/youtube/videos/files/test/fast-food/02102130_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02102130_2024
/dataset/youtube/videos/files/test/fast-food/00904131_2024.mp4,/dataset/youtube/videos/features/test/fast-food/00904131_2024
/dataset/youtube/videos/files/test/fast-food/00308132_2024.mp4,/dataset/youtube/videos/features/test/fast-food/00308132_2024
/dataset/youtube/videos/files/test/fast-food/01406133_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01406133_2024
/dataset/youtube/videos/files/test/fast-food/02006134_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02006134_2024
/dataset/youtube/videos/files/test/fast-food/00511135_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00511135_2023
/dataset/youtube/videos/files/test/fast-food/02310136_2023.mp4,/dataset/youtube/videos/features/test/fast-food/02310136_2023
/dataset/youtube/videos/files/test/fast-food/01304137_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01304137_2023
/dataset/youtube/videos/files/test/fast-food/00405138_2024.mp4,/dataset/youtube/videos/features/test/fast-food/00405138_2024
/dataset/youtube/videos/files/test/fast-food/02710139_2023.mp4,/dataset/youtube/videos/features/test/fast-food/02710139_2023
/dataset/youtube/videos/files/test/fast-food/01207140_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01207140_2024
/dataset/youtube/videos/files/test/fast-food/01305141_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01305141_2024
/dataset/youtube/videos/files/test/fast-food/02501142_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02501142_2024
/dataset/youtube/videos/files/test/fast-food/02410143_2023.mp4,/dataset/youtube/videos/features/test/fast-food/02410143_2023
/dataset/youtube/videos/files/test/fast-food/00810144_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00810144_2023
/dataset/youtube/videos/files/test/fast-food/01304145_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01304145_2023
/dataset/youtube/videos/files/test/fast-food/00906146_2024.mp4,/dataset/youtube/videos/features/test/fast-food/00906146_2024
/dataset/youtube/videos/files/test/fast-food/02002147_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02002147_2024
/dataset/youtube/videos/files/test/fast-food/01805148_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01805148_2024
/dataset/youtube/videos/files/test/fast-food/00610149_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00610149_2023
/dataset/youtube/videos/files/test/fast-food/01403150_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01403150_2024
/dataset/youtube/videos/files/test/fast-food/00108151_2024.mp4,/dataset/youtube/videos/features/test/fast-food/00108151_2024
/dataset/youtube/videos/files/test/fast-food/00410152_2022.mp4,/dataset/youtube/videos/features/test/fast-food/00410152_2022
/dataset/youtube/videos/files/test/fast-food/00203153_2024.mp4,/dataset/youtube/videos/features/test/fast-food/00203153_2024
/dataset/youtube/videos/files/test/fast-food/00511154_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00511154_2023
/dataset/youtube/videos/files/test/fast-food/00410155_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00410155_2023
/dataset/youtube/videos/files/test/fast-food/01304156_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01304156_2023
/dataset/youtube/videos/files/test/fast-food/01310157_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01310157_2023
/dataset/youtube/videos/files/test/fast-food/01610158_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01610158_2023
/dataset/youtube/videos/files/test/fast-food/00811159_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00811159_2023
/dataset/youtube/videos/files/test/fast-food/01202160_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01202160_2024
/dataset/youtube/videos/files/test/fast-food/00311161_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00311161_2023
/dataset/youtube/videos/files/test/fast-food/01304162_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01304162_2023
/dataset/youtube/videos/files/test/fast-food/02507163_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02507163_2024
/dataset/youtube/videos/files/test/fast-food/01507164_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01507164_2024
/dataset/youtube/videos/files/test/fast-food/03005165_2024.mp4,/dataset/youtube/videos/features/test/fast-food/03005165_2024
/dataset/youtube/videos/files/test/fast-food/02607166_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02607166_2024
/dataset/youtube/videos/files/test/fast-food/00511167_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00511167_2023
/dataset/youtube/videos/files/test/fast-food/00910168_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00910168_2023
/dataset/youtube/videos/files/test/fast-food/01011169_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01011169_2023
/dataset/youtube/videos/files/test/fast-food/02306170_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02306170_2024
/dataset/youtube/videos/files/test/fast-food/02606171_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02606171_2024
/dataset/youtube/videos/files/test/fast-food/01710172_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01710172_2023
/dataset/youtube/videos/files/test/fast-food/00711173_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00711173_2023
/dataset/youtube/videos/files/test/fast-food/00611174_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00611174_2023
/dataset/youtube/videos/files/test/fast-food/02507175_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02507175_2024
/dataset/youtube/videos/files/test/fast-food/02703176_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02703176_2024
/dataset/youtube/videos/files/test/fast-food/00611177_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00611177_2023
/dataset/youtube/videos/files/test/fast-food/02411178_2023.mp4,/dataset/youtube/videos/features/test/fast-food/02411178_2023
/dataset/youtube/videos/files/test/fast-food/00811179_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00811179_2023
/dataset/youtube/videos/files/test/fast-food/01304180_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01304180_2023
/dataset/youtube/videos/files/test/fast-food/01803181_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01803181_2024
/dataset/youtube/videos/files/test/fast-food/01210182_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01210182_2023
/dataset/youtube/videos/files/test/fast-food/00508183_2024.mp4,/dataset/youtube/videos/features/test/fast-food/00508183_2024
/dataset/youtube/videos/files/test/fast-food/01404184_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01404184_2023
/dataset/youtube/videos/files/test/fast-food/02408185_2022.mp4,/dataset/youtube/videos/features/test/fast-food/02408185_2022
/dataset/youtube/videos/files/test/fast-food/01110186_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01110186_2023
/dataset/youtube/videos/files/test/fast-food/01304187_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01304187_2023
/dataset/youtube/videos/files/test/fast-food/01010188_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01010188_2023
/dataset/youtube/videos/files/test/fast-food/02601189_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02601189_2024
/dataset/youtube/videos/files/test/fast-food/02106190_2024.mp4,/dataset/youtube/videos/features/test/fast-food/02106190_2024
/dataset/youtube/videos/files/test/fast-food/03009191_2023.mp4,/dataset/youtube/videos/features/test/fast-food/03009191_2023
/dataset/youtube/videos/files/test/fast-food/02210192_2022.mp4,/dataset/youtube/videos/features/test/fast-food/02210192_2022
/dataset/youtube/videos/files/test/fast-food/00411193_2022.mp4,/dataset/youtube/videos/features/test/fast-food/00411193_2022
/dataset/youtube/videos/files/test/fast-food/01901194_2024.mp4,/dataset/youtube/videos/features/test/fast-food/01901194_2024
/dataset/youtube/videos/files/test/fast-food/02312195_2023.mp4,/dataset/youtube/videos/features/test/fast-food/02312195_2023
/dataset/youtube/videos/files/test/fast-food/01010196_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01010196_2023
/dataset/youtube/videos/files/test/fast-food/00610197_2023.mp4,/dataset/youtube/videos/features/test/fast-food/00610197_2023
/dataset/youtube/videos/files/test/fast-food/01110198_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01110198_2023
/dataset/youtube/videos/files/test/fast-food/00202199_2024.mp4,/dataset/youtube/videos/features/test/fast-food/00202199_2024
/dataset/youtube/videos/files/test/fast-food/00503200_2024.mp4,/dataset/youtube/videos/features/test/fast-food/00503200_2024
/dataset/youtube/videos/files/test/fast-food/01410201_2023.mp4,/dataset/youtube/videos/features/test/fast-food/01410201_2023
